Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
717-96-4189,C,Port Harcourt,Normal,Female,Electronic accessories,12776.403014866893,5.983950068377303,3832.90589620631,80491.31900297807,2/2/2019,12:40,Cash,76658.39432600579,4.7604682618698675,3832.9286014831087,4.095659187657955
556-41-6224,C,Port Harcourt,Normal,Male,Health and beauty,12110.425824872511,7.993495665387997,4844.177994279284,101727.34158862864,2/15/2019,17:10,Card,96883.1922723295,4.772010463854329,4844.146687582749,9.297622307206966
886-77-9084,C,Port Harcourt,Normal,Male,Electronic accessories,25880.402675309793,8.027416455223381,10352.16648394101,217395.37460933896,2/19/2019,11:33,Epay,207043.20035522297,4.784628629078682,10352.177527491898,5.497995966321184
617-15-4209,C,Port Harcourt,Member,Male,Health and beauty,5533.198802786934,2.0058774078272403,553.3197704755015,11619.734982848255,3/16/2019,19:47,Cash,11066.386981945185,4.756767298412147,553.3253691309384,7.190727296320869
740-22-2500,C,Port Harcourt,Normal,Female,Electronic accessories,30257.989441702197,3.0036968177193195,4538.716056494881,95312.69775850064,1/23/2019,13:29,Cash,90774.01034203923,4.753354007861842,4538.713565339069,9.799474759754922
268-20-3585,C,Port Harcourt,Normal,Female,Health and beauty,4986.014443132724,8.991285621360461,2243.705711453076,47117.69595626592,2/4/2019,12:50,Epay,44874.00843600354,4.758770609771743,2243.700316404642,5.989227006795613
326-71-2155,C,Port Harcourt,Normal,Female,Sports and travel,26621.986913476714,3.9970603198208865,5324.404157437309,111812.39561673888,2/3/2019,10:02,Cash,106487.987869838,4.773517257292385,5324.428123281708,6.080446803032229
272-27-9238,C,Port Harcourt,Normal,Female,Food and beverages,14846.395373270694,3.9985917916889737,2969.2840523213463,62354.88464146176,2/19/2019,16:23,Cash,59385.61146105935,4.7656074416995375,2969.2813767629686,7.0969389297187675
225-32-0908,C,Port Harcourt,Normal,Female,Sports and travel,16149.594268128436,10.007876108347846,8074.80633056896,169570.78902037418,1/26/2019,19:54,Epay,161495.9900050393,4.7774580495767855,8074.7885186513695,8.196298856742528
394-55-6384,C,Port Harcourt,Member,Female,Sports and travel,25268.406021425544,8.97529265074068,11370.775539666642,238786.3649615106,1/25/2019,13:38,Cash,227415.6036353354,4.764396368776893,11370.774161847707,6.713076924531189
664-14-2882,C,Port Harcourt,Member,Female,Home and lifestyle,3790.7974807873625,4.994164626816099,947.7021211206196,19901.693001098625,1/30/2019,14:43,Card,18954.002671097587,4.7789300149648986,947.6826630516687,5.809308537950508
326-78-5178,C,Port Harcourt,Member,Male,Food and beverages,32904.00646730978,6.9905061414624265,11516.387559731356,241844.4190400095,2/3/2019,10:19,Cash,230327.992996126,4.754088941804096,11516.394081197164,9.513758008960398
641-51-2661,C,Port Harcourt,Member,Female,Food and beverages,31356.00023422749,10.010485180283498,15678.0005543168,329237.98176565365,2/12/2019,14:45,Card,313559.99913921003,4.777808403518796,15677.982429838208,9.889262715546908
859-71-0933,C,Port Harcourt,Member,Female,Sports and travel,5576.399644980011,2.006078086396649,557.6287095638266,11710.438637910105,1/16/2019,15:10,Cash,11152.810601726547,4.762457339003263,557.629859455207,6.3074966241501
394-41-0748,C,Port Harcourt,Member,Female,Fashion accessories,19465.186857691733,8.98546702310234,8759.327329295376,183946.13836630504,1/27/2019,14:55,Epay,175186.7836716156,4.754653994466951,8759.341630166318,9.498624852292629
399-46-5918,C,Port Harcourt,Normal,Female,Electronic accessories,30952.782547337665,7.998572806833991,12381.146218944366,260003.52798987622,2/28/2019,19:01,Cash,247622.40696896188,4.764704710126535,12381.106014287925,8.201970299472801
236-86-3015,C,Port Harcourt,Member,Male,Home and lifestyle,5032.7953362526105,0.9949570433732619,251.64117288290169,5284.437458319731,2/4/2019,13:38,Epay,5032.8004062659575,4.782291579075433,251.6300994823267,9.808132375997324
339-18-7061,C,Port Harcourt,Member,Female,Fashion accessories,33472.793472650104,2.00473828495322,3347.2687770154134,70292.87186206465,2/13/2019,15:06,Card,66945.59207497156,4.756376930747709,3347.2708172173598,7.988814847712197
732-94-0499,C,Port Harcourt,Normal,Female,Electronic accessories,14993.996814495978,9.999908892631312,7497.005808403191,157436.98965085216,1/13/2019,17:04,Card,149939.9981337088,4.75626915259679,7496.972510121291,5.383189252503893
243-47-2663,C,Port Harcourt,Member,Male,Electronic accessories,6757.198451531533,5.995401128476965,2027.157448872197,42570.36250003273,1/28/2019,16:43,Card,40543.201193192486,4.767747603834197,2027.1748661240106,5.497831800282173
115-38-7388,C,Port Harcourt,Member,Female,Fashion accessories,3664.7916252400496,8.005647810839669,1465.933442233531,30784.32825140524,3/30/2019,12:51,Card,29318.394696317715,4.741812872975293,1465.9064416584938,9.486517474130785
606-80-4905,C,Port Harcourt,Member,Female,Sports and travel,6893.989650724653,5.983210479070501,2068.196316513776,43432.191966877785,1/29/2019,10:01,Card,41364.018612469794,4.7627848600872715,2068.192958913442,6.801986512853877
451-28-5717,C,Port Harcourt,Member,Female,Home and lifestyle,29941.207599267316,5.985609887093298,8982.351812690407,188629.5484614029,3/20/2019,11:23,Cash,179647.20413547326,4.757003755555193,8982.352904580874,7.289398216349862
142-72-4741,C,Port Harcourt,Member,Male,Fashion accessories,33551.99185040795,2.0096842044130256,3355.21025561543,70459.18543643366,2/28/2019,18:37,Card,67103.99278402678,4.7651940550332,3355.205972113261,5.9929726459215775
326-78-5178,C,Port Harcourt,Member,Male,Food and beverages,32904.01643837144,6.9951780884277035,11516.406308460331,241844.39916413484,2/3/2019,10:19,Cash,230328.00258437113,4.763778438135628,11516.398206326183,9.482117172370687
733-33-4967,C,Port Harcourt,Normal,Male,Electronic accessories,7506.011510658825,8.000731510110775,3002.3919516955143,63050.39636751937,3/3/2019,19:17,Cash,60047.99996714997,4.7828916691357355,3002.3875268217093,6.31433485238899
867-47-1948,C,Port Harcourt,Normal,Female,Home and lifestyle,5687.9906005494295,10.01015061937578,2844.005598294836,59723.99488280402,1/9/2019,12:07,Cash,56880.00501355311,4.769640959892485,2843.985260644443,7.797802163933115
451-28-5717,C,Port Harcourt,Member,Female,Home and lifestyle,29941.204636767077,6.002412025450824,8982.381188680543,188629.57229654904,3/20/2019,11:23,Cash,179647.19146803662,4.754656121188681,8982.341384724328,7.303463035499411
784-08-0310,C,Port Harcourt,Member,Female,Food and beverages,7574.39444041455,4.008077408233448,1514.888426347877,31812.467570636778,1/13/2019,13:58,Cash,30297.60552865847,4.759150758897501,1514.8884432041327,7.599111308089305
453-12-7053,C,Port Harcourt,Normal,Male,Fashion accessories,16466.4095813128,3.002943994996642,2469.959622634751,51869.15953278787,3/10/2019,17:38,Card,49399.20780678362,4.7686830463697705,2469.9738085490117,6.486375764433571
280-17-4359,C,Port Harcourt,Member,Male,Health and beauty,32579.976052421796,9.99163878088655,16290.011340753113,342090.0082380166,1/25/2019,13:48,Cash,325799.99900592514,4.738057584672964,16290.00525405721,8.109073810888367
881-41-7302,C,Port Harcourt,Normal,Female,Fashion accessories,23396.384589765796,0.9842144762036926,1169.823462846928,24566.220211983844,1/26/2019,10:06,Card,23396.4113159906,4.759728617446131,1169.7999780804962,4.49194658649256
878-30-2331,C,Port Harcourt,Member,Female,Sports and travel,19638.00470926003,9.99889459056146,9818.989179557486,206198.98834876835,3/2/2019,11:22,Card,196379.9946796132,4.742259555728302,9818.990856621513,7.10153988504339
558-80-4082,C,Port Harcourt,Normal,Male,Electronic accessories,10025.999444974088,7.0163569884692025,3509.0963516895813,73691.09160513557,3/14/2019,17:20,Epay,70182.00459032925,4.7701021818755445,3509.096069198791,6.0240514563439485
468-99-7231,C,Port Harcourt,Normal,Female,Home and lifestyle,15843.606381374248,7.985307518576553,6337.436431564015,133086.22464839663,3/3/2019,17:36,Cash,126748.80353459032,4.772107372619423,6337.437498616679,8.814485745538951
480-63-2856,C,Port Harcourt,Normal,Male,Food and beverages,6929.990864110681,8.00755209741171,2772.0199708775103,58212.00161510886,1/23/2019,18:37,Epay,55439.98620732635,4.763765550288635,2772.003110773571,6.600462114138969
595-86-2894,C,Port Harcourt,Member,Male,Fashion accessories,34912.794725303764,3.985411732185047,6982.557376514721,146633.73535010198,2/6/2019,17:20,Epay,139651.19456049445,4.754269164394535,6982.563291655646,9.39453673027442
714-02-3114,C,Port Harcourt,Normal,Female,Sports and travel,35568.00830622163,2.005609267153272,3556.80040372163,74692.7908154928,2/21/2019,11:39,Cash,71135.98721007902,4.768904673855415,3556.8115001059923,7.699183968906073
379-17-6588,C,Port Harcourt,Normal,Male,Fashion accessories,21459.58209714344,9.98721059104508,10729.816527228262,225325.78302066107,3/14/2019,11:07,Cash,214595.99194183512,4.762399244788482,10729.788940304143,5.288783076434507
787-15-1757,C,Port Harcourt,Member,Male,Health and beauty,15865.214383407196,3.9974197121456325,3173.0441150144134,66633.81749343783,2/18/2019,16:28,Epay,63460.800052126135,4.770834682910764,3173.0449996895254,8.392469415341218
408-26-9866,C,Port Harcourt,Normal,Female,Sports and travel,26632.79552635351,7.016014194926493,9321.476942575939,195751.090754703,3/2/2019,16:42,Epay,186429.58786320288,4.7680862343073365,9321.466635484736,4.104691890497713
189-08-9157,C,Port Harcourt,Normal,Female,Fashion accessories,11422.80264846889,9.002807883002156,5140.266705435509,107945.47180089926,1/8/2019,16:17,Card,102805.19500269895,4.778095499609351,5140.260230274059,5.9055415719998345
743-88-1662,C,Port Harcourt,Normal,Male,Sports and travel,34376.40166259687,7.001260229399673,12031.744253590972,252666.56344986154,2/22/2019,18:17,Epay,240634.8088084884,4.761241381297937,12031.743839374196,8.718578363130206
702-83-5291,C,Port Harcourt,Member,Male,Fashion accessories,35935.19478717612,8.98885752424626,16170.840795315391,339587.63219560654,3/27/2019,10:43,Cash,323416.80751365336,4.760445569291389,16170.827855127778,6.581335418231324
279-62-1445,C,Port Harcourt,Member,Female,Fashion accessories,4514.394916611828,0.9970221086336145,225.70626905589103,4740.130578861554,2/21/2019,12:38,Cash,4514.397946874735,4.759004235328365,225.7347359729003,8.179480533514615
458-41-1477,C,Port Harcourt,Normal,Female,Health and beauty,16653.606185906494,5.990669682318929,4996.076390503339,104917.68321522693,3/8/2019,17:11,Card,99921.61248819956,4.765050855925148,4996.085487128252,9.496841443981532
226-71-3580,C,Port Harcourt,Normal,Female,Sports and travel,8549.998020924864,9.007333900963909,3847.501595394624,80797.5013592485,1/31/2019,12:02,Cash,76950.01594516245,4.753470182497627,3847.502022496503,9.497853739222204
258-69-7810,C,Port Harcourt,Normal,Female,Fashion accessories,13265.991710575163,4.9974227132968,3316.516109406587,69646.481760683,1/26/2019,18:53,Cash,66330.00724497804,4.749786599678074,3316.4866983753004,9.195486344812021
607-65-2441,C,Port Harcourt,Member,Male,Health and beauty,29501.992111464057,9.984793533439232,14751.00747407226,309771.01078941586,3/10/2019,12:39,Card,295019.98428633896,4.759448666441124,14750.992678049417,5.995976002849356
400-80-4065,C,Port Harcourt,Member,Male,Health and beauty,24678.01247789272,3.9984025832719885,4935.596445157505,103647.6052204461,2/15/2019,20:21,Card,98712.01312035431,4.742203632211037,4935.590044329898,9.219701621334492
189-55-2313,C,Port Harcourt,Normal,Female,Fashion accessories,22384.814931928715,9.996529705755936,11192.389584908693,235040.3984690849,1/31/2019,10:33,Epay,223848.00384369298,4.7649460786329465,11192.407001564556,6.009956034496486
593-65-1552,C,Port Harcourt,Normal,Female,Home and lifestyle,25131.605118055868,3.988729708613135,5026.324684189411,105552.71722891796,1/28/2019,20:50,Card,100526.41056102767,4.7682800786105926,5026.325860650607,5.90194516464971
719-76-3868,C,Port Harcourt,Member,Male,Food and beverages,33933.5887766087,4.004016394131451,6786.713786229292,142521.12242420786,3/12/2019,16:30,Cash,135734.39491989097,4.7514988123360515,6786.7218750245365,8.594994171509066
841-35-6630,C,Port Harcourt,Normal,Female,Electronic accessories,27327.60087442675,5.997702115401765,8198.29109062515,172163.87722125172,3/9/2019,18:21,Cash,163965.62222747554,4.754637718403668,8198.277098973933,8.693185785413597
102-77-2261,C,Port Harcourt,Member,Male,Health and beauty,23511.624049719943,7.005439135221136,8229.056989170613,172810.2636417664,3/5/2019,18:02,Card,164581.205266007,4.746829394937189,8229.069590701001,4.210579940201439
130-98-8941,C,Port Harcourt,Normal,Male,Fashion accessories,23133.60472353622,7.022827896629212,8096.762447308745,170031.95424604314,2/9/2019,10:00,Cash,161935.21027556487,4.761656664278711,8096.748009681145,5.715662089322319
600-38-9738,C,Port Harcourt,Member,Male,Sports and travel,25891.210039896738,5.015524849808902,6472.791245762703,135928.8012191101,1/17/2019,15:05,Card,129455.9989890538,4.7637380640266915,6472.799987617368,4.2971664446918
841-35-6630,C,Port Harcourt,Normal,Female,Electronic accessories,27327.60265402587,5.995480981785533,8198.27967563635,172163.88325736823,3/9/2019,18:21,Cash,163965.6058723251,4.759887948391943,8198.278230010565,8.702138983144208
815-04-6282,C,Port Harcourt,Member,Female,Sports and travel,23389.206602494338,5.007557886349423,5847.300809713609,122793.29537784116,2/8/2019,12:52,Card,116945.99037373794,4.752289116636269,5847.307257820152,6.497851049499039
554-53-8700,C,Port Harcourt,Member,Male,Home and lifestyle,20199.588778981717,2.0030103469597873,2019.9879605977965,42419.17623197388,2/2/2019,10:11,Cash,40399.211837942945,4.755973634598374,2019.9697744264065,6.289847579054772
664-14-2882,C,Port Harcourt,Member,Female,Home and lifestyle,3790.8024488238457,5.006172882828865,947.6844313927585,19901.705548018268,1/30/2019,14:43,Card,18954.00756998305,4.759036854869649,947.6904529780173,5.785452785909576
751-41-9720,C,Port Harcourt,Normal,Male,Home and lifestyle,35100.00622464011,10.006271650305482,17550.01044262988,368549.9997132121,1/12/2019,16:18,Epay,350999.99338506674,4.766811403153636,17549.983376818276,8.010393537255585
226-31-3081,C,Port Harcourt,Normal,Female,Electronic accessories,5500.798462857443,4.992193915480832,1375.213300470843,28879.195918335525,3/8/2019,10:29,Cash,27504.013477392844,4.763971074747724,1375.2171642120632,9.573072275135933
687-15-1097,C,Port Harcourt,Member,Female,Health and beauty,7603.1960080830995,1.9929293795621477,760.3207805516734,15966.716198408987,1/3/2019,19:17,Cash,15206.38553348693,4.779853558256986,760.3160330821917,9.696161468400742
801-88-0346,C,Port Harcourt,Normal,Female,Fashion accessories,27381.604332838546,3.0010007629391904,4107.256699069605,86252.0511724268,1/5/2019,20:30,Card,82144.79847870072,4.75046513901667,4107.2288674378915,9.779104984351957
284-54-4231,C,Port Harcourt,Member,Male,Sports and travel,29134.80518399506,0.9872487796840078,1456.736085804403,30591.5557615795,1/19/2019,16:08,Card,29134.79198404665,4.761919216551744,1456.7372629738318,9.001938750576253
649-11-3678,C,Port Harcourt,Normal,Female,Food and beverages,8254.794896827216,9.001461168864855,3714.6760375954013,78007.8602710487,2/26/2019,20:26,Cash,74293.19690644978,4.7476208196797325,3714.6500423753673,5.511568938165552
256-58-3609,C,Port Harcourt,Member,Male,Fashion accessories,33112.7975176884,1.00889526640534,1655.6520656583145,34768.44746956122,3/18/2019,15:29,Cash,33112.798762487684,4.790810556882517,1655.6332123006785,9.801601219716263
173-57-2300,C,Port Harcourt,Member,Male,Sports and travel,26236.802478423997,2.016517404548627,2623.6684708820185,55097.28271145186,3/13/2019,12:51,Cash,52473.605571332395,4.755120581905913,2623.6841062235508,6.098349380053013
443-60-9639,C,Port Harcourt,Member,Female,Home and lifestyle,21913.21227440817,0.9861775925589137,1095.6788192747504,23008.852663764974,1/24/2019,13:24,Cash,21913.1971003045,4.764694246929291,1095.6746248056374,5.506012345140536
408-66-6712,C,Port Harcourt,Member,Female,Health and beauty,17175.60322937373,6.011062366305862,5152.681085711431,108206.27263217945,2/16/2019,14:19,Epay,103053.61539294323,4.755608371276372,5152.667016527419,4.403470612139758
660-29-7083,C,Port Harcourt,Normal,Male,Electronic accessories,20113.188684933026,9.99286989203235,10056.592983211278,211188.5909932896,1/15/2019,15:01,Cash,201131.9920585733,4.755965577037118,10056.601192128646,5.787986466854521
102-77-2261,C,Port Harcourt,Member,Male,Health and beauty,23511.604379519697,7.009949571833386,8229.066993333063,172810.2508642504,3/5/2019,18:02,Card,164581.19124869953,4.771751927891867,8229.067111277707,4.206776130070969
577-34-7579,C,Port Harcourt,Member,Male,Food and beverages,18176.4138659472,8.993195905336814,8179.379976669484,171766.95387097157,1/10/2019,17:16,Cash,163587.5932339713,4.742781835157242,8179.38658596617,5.390458934451488
148-41-7930,C,Port Harcourt,Normal,Male,Health and beauty,35985.60907631375,6.979997869067957,12594.962400364913,264494.1539360301,1/23/2019,10:33,Cash,251899.2334133056,4.762564562903173,12594.96552032935,6.097954973913643
338-65-2210,C,Port Harcourt,Member,Female,Health and beauty,24695.998522790436,10.004962083839006,12347.996999648754,259307.98792351544,2/5/2019,19:57,Cash,246960.0063692392,4.761777058812089,12347.979043349214,9.101252694709752
394-41-0748,C,Port Harcourt,Member,Female,Fashion accessories,19465.197617206955,8.991684964221191,8759.366187566475,183946.14451178693,1/27/2019,14:55,Epay,175186.7912043079,4.769757600201662,8759.342420892512,9.507293131005838
631-34-1880,C,Port Harcourt,Member,Male,Food and beverages,8751.60187549544,3.0193411000105916,1312.7360098974884,27567.528699231967,1/8/2019,19:09,Card,26254.80717473584,4.755783072263988,1312.7610199044484,4.2872379590298815
471-41-2823,C,Port Harcourt,Normal,Male,Food and beverages,35924.40477735246,1.9744097963596037,3592.44338064972,75441.25406513453,3/7/2019,20:37,Epay,71848.81523988357,4.7780866500933,3592.4349613201853,7.9981652741199385
493-65-6248,C,Port Harcourt,Member,Female,Sports and travel,13312.788888733736,9.998161863155827,6656.408619847409,139784.408268475,1/1/2019,19:48,Card,133127.9841936698,4.754584272609698,6656.403476073687,7.0000982379726935
413-20-6708,C,Port Harcourt,Member,Female,Fashion accessories,18529.210938450236,0.9954524918276063,926.4621874650779,19455.657348336943,3/18/2019,15:52,Epay,18529.21311212861,4.775129419633391,926.4770593366949,8.50080095975825
838-78-4295,C,Port Harcourt,Normal,Female,Health and beauty,12049.19049737536,2.011310824778294,1204.9217554757008,25303.314076546376,2/10/2019,15:43,Epay,24098.3924020346,4.753395502228711,1204.926589122745,6.710810231212274
250-81-7186,C,Port Harcourt,Normal,Female,Electronic accessories,35888.38649968387,1.0075480135384243,1794.426762288338,37682.80998818714,2/27/2019,10:23,Card,35888.38333593701,4.770068636059571,1794.4189241579961,8.000993171638969
881-41-7302,C,Port Harcourt,Normal,Female,Fashion accessories,23396.39015340448,0.9968886242901703,1169.818497410213,24566.21514209873,1/26/2019,10:06,Card,23396.39503858507,4.76627869725183,1169.8156865011622,4.49296725934053
718-57-9773,C,Port Harcourt,Normal,Female,Sports and travel,17758.793229057672,10.022937084907253,8879.386808076213,186467.40340252142,2/3/2019,16:40,Card,177587.9975961599,4.747619905004707,8879.419998979847,9.410395288362102
154-87-7367,C,Port Harcourt,Normal,Male,Home and lifestyle,23493.589820250396,7.986301631855706,9397.43835341601,197346.24799725175,3/15/2019,14:04,Epay,187948.81524204178,4.753038143867149,9397.447863772835,6.300310331581172
320-49-6392,C,Port Harcourt,Normal,Female,Electronic accessories,10886.408154530269,1.0077211420717807,544.3053149298253,11430.712053858317,3/4/2019,15:44,Cash,10886.403280644681,4.763734898180386,544.3344298916918,8.402862693113963
860-79-0874,C,Port Harcourt,Member,Female,Fashion accessories,35748.00499877224,10.006649795623504,17874.004864611492,375354.01485232514,2/15/2019,14:53,Card,357480.01153607154,4.784015194021531,17874.018362425322,6.612854698011842
110-05-6330,C,Port Harcourt,Normal,Female,Food and beverages,14194.791401321236,5.992627595241513,4258.436974142415,89427.24588509316,3/25/2019,20:18,Card,85168.78900071298,4.774917963354242,4258.426589151611,9.401202451548908
451-28-5717,C,Port Harcourt,Member,Female,Home and lifestyle,29941.18705446862,5.975518894151867,8982.353474098425,188629.5424975858,3/20/2019,11:23,Cash,179647.19059151164,4.758573996961556,8982.367759085293,7.307782230628904
861-77-0145,C,Port Harcourt,Member,Male,Electronic accessories,29509.197434250982,10.006349603355618,14754.592679186988,309846.61378168885,3/3/2019,14:30,Cash,295092.0150719292,4.758047565620219,14754.606733207089,9.203088395162444
860-79-0874,C,Port Harcourt,Member,Female,Fashion accessories,35748.014557998824,10.004806638485542,17873.99335049084,375353.99319865514,2/15/2019,14:53,Card,357479.9943829811,4.772872144433099,17873.988554243206,6.6131447638265985
400-80-4065,C,Port Harcourt,Member,Male,Health and beauty,24677.9849220518,3.9992854110101246,4935.590536729339,103647.6083495649,2/15/2019,20:21,Card,98711.99990158275,4.761250430563577,4935.60555131466,9.183288871917595
263-87-5680,C,Port Harcourt,Member,Female,Home and lifestyle,10270.799833653547,10.013690962882487,5135.405972910467,107843.38099126042,3/18/2019,17:38,Epay,102707.99831697185,4.777824104769237,5135.412591329123,7.805176300858333
841-35-6630,C,Port Harcourt,Normal,Female,Electronic accessories,27327.616277826597,5.993225063828365,8198.290616175998,172163.8840869963,3/9/2019,18:21,Cash,163965.59452632777,4.760957804350462,8198.261258721557,8.718333191618955
120-06-4233,C,Port Harcourt,Normal,Male,Electronic accessories,11019.58985951139,6.003769188661275,3305.8858029860817,69423.4920735313,3/12/2019,20:36,Cash,66117.62939085311,4.745885488743497,3305.873669078609,9.29392372662149
326-71-2155,C,Port Harcourt,Normal,Female,Sports and travel,26621.995261393102,4.0030942318525895,5324.404930760761,111812.40221975268,2/3/2019,10:02,Cash,106488.00549846636,4.742465423871873,5324.396701309819,6.107910192243084
263-87-5680,C,Port Harcourt,Member,Female,Home and lifestyle,10270.798427514668,9.990422499949343,5135.397133292622,107843.38955393451,3/18/2019,17:38,Epay,102708.0054213059,4.7634856006075905,5135.398541587008,7.787897644383728
718-57-9773,C,Port Harcourt,Normal,Female,Sports and travel,17758.81058689141,9.985806158134018,8879.390033355468,186467.40347326055,2/3/2019,16:40,Card,177587.99993827735,4.762548512821413,8879.389249470654,9.405800457436342
458-41-1477,C,Port Harcourt,Normal,Female,Health and beauty,16653.594523701136,6.0115351583178676,4996.075798059519,104917.67661393422,3/8/2019,17:11,Card,99921.59573319445,4.7758117460617635,4996.094077971777,9.489820305259293
474-33-8305,C,Port Harcourt,Member,Male,Fashion accessories,24260.419922927547,6.998986316177137,8491.151423505957,178313.9485947079,3/23/2019,13:23,Epay,169822.78895367926,4.771009277720502,8491.127027689097,6.902015751506376
574-57-9721,C,Port Harcourt,Normal,Male,Food and beverages,15577.189066527926,1.9925418549479923,1557.7178079480034,32712.118603253195,3/8/2019,16:53,Epay,31154.39537732276,4.762030206131297,1557.748667980702,5.710314843792979
600-38-9738,C,Port Harcourt,Member,Male,Sports and travel,25891.183015513416,4.999203726691456,6472.808840699852,135928.80456755336,1/17/2019,15:05,Card,129456.00304138009,4.754946616568834,6472.804890372869,4.319525217171007
728-88-7867,C,Port Harcourt,Member,Female,Home and lifestyle,27190.79224102096,3.9905887731884904,5438.168720251814,114201.34891063042,3/19/2019,15:52,Epay,108763.20434969345,4.76370352056752,5438.164721646386,8.306731833177832
862-29-5914,C,Port Harcourt,Normal,Female,Sports and travel,8056.80727579083,1.0149806152879621,402.83166374899304,8459.637236191116,1/30/2019,17:08,Card,8056.803040236071,4.7593519725894025,402.8450708693856,8.586795019215794
214-17-6927,C,Port Harcourt,Normal,Female,Food and beverages,5932.7879012018375,5.999928026347983,1779.8561976110648,37376.644169717416,2/7/2019,18:23,Epay,35596.80784668498,4.760631685477545,1779.827274124558,9.917583327928922
370-96-0655,C,Port Harcourt,Normal,Female,Fashion accessories,17755.186812076467,5.997647448769475,5326.558648102702,111857.76160553309,1/9/2019,13:46,Epay,106531.1883637326,4.764354371766483,5326.552961930147,7.112195771087063
288-38-3758,C,Port Harcourt,Member,Female,Fashion accessories,30553.21103849491,2.9987569287922713,4582.9750420994305,96242.57095570615,1/25/2019,18:30,Epay,91659.6149238585,4.763308087118002,4582.997317249027,7.397499122187221
433-08-7822,C,Port Harcourt,Normal,Female,Health and beauty,28400.396462425997,7.026012550668706,9940.15447391791,208742.94616470268,1/5/2019,19:48,Epay,198802.79821375723,4.759427394856224,9940.137913766452,7.4928096184885975
859-97-6048,C,Port Harcourt,Member,Male,Electronic accessories,30330.020941323844,2.0092259837336695,3032.9924944172913,63692.993984413464,3/26/2019,14:13,Card,60659.98915254934,4.75542655835098,3033.0063167076382,5.306924300977585
