Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
765-26-6951,A,Lagos,Normal,Male,Sports and travel,26139.6083094158,5.997215399424114,7841.883118251029,164679.49778770588,1/1/2019,10:39,Card,156837.5787210437,4.765253894985396,7841.876252893878,6.912161861935931
355-53-5943,A,Lagos,Member,Female,Electronic accessories,24782.405524943162,6.002262131904975,7434.708227155444,156129.12912213695,2/25/2019,14:36,Epay,148694.40140019322,4.74618382431858,7434.712502061929,5.823913202188319
886-18-2897,A,Lagos,Normal,Female,Food and beverages,20361.606646782344,4.999408622981127,5090.395207687206,106898.39860190559,3/22/2019,19:06,Card,101807.99301408899,4.738654059396266,5090.403683007468,4.488720007996832
287-83-1405,A,Lagos,Normal,Male,Health and beauty,9154.803068747518,6.010005674570761,2746.429597185142,57675.23157634409,2/12/2019,19:01,Epay,54928.81211734155,4.751357111129969,2746.4369427154484,7.004909961733632
491-38-3499,A,Lagos,Member,Male,Fashion accessories,19962.002261657395,0.9990968255176215,998.1012261048661,20960.09437022307,2/26/2019,17:46,Card,19962.01969495324,4.749844704102389,998.1058444204231,4.885763044694069
443-59-0061,A,Lagos,Member,Male,Food and beverages,24282.00999559096,10.006822047475227,12140.987661497342,254961.00045897273,2/3/2019,11:25,Epay,242819.9900553926,4.760701813988114,12141.013065680641,4.204965329104146
123-19-1176,A,Lagos,Member,Male,Health and beauty,20959.202798697384,7.993450947903483,8383.678949157613,176057.28660338256,1/27/2019,20:33,Epay,167673.6047713964,4.766804024155549,8383.662830578072,8.415416623917867
490-29-1201,A,Lagos,Normal,Female,Sports and travel,5522.401739115987,0.9955911308679594,276.1268153799092,5798.5260268527,1/6/2019,11:09,Cash,5522.406587002744,4.7765136429331525,276.09613188134733,6.505571259359205
746-54-5508,A,Lagos,Normal,Male,Home and lifestyle,7747.196238472638,5.996281284497876,2324.1767801721244,48807.376846600506,1/17/2019,12:48,Card,46483.20180609527,4.751919075291204,2324.171124308129,9.376598922529784
129-29-8530,A,Lagos,Member,Male,Sports and travel,22543.198243995823,5.003836143420574,5635.8112635874095,118351.790253419,3/10/2019,19:15,Epay,112716.0023667561,4.748629421320223,5635.799862399127,6.993946491524999
381-20-0914,A,Lagos,Member,Female,Fashion accessories,7203.581418364367,9.013010546264123,3241.629440029232,68074.02094662361,1/12/2019,15:48,Card,64832.395803943604,4.7509258789807145,3241.6284302166177,5.690977255013302
575-67-1508,A,Lagos,Normal,Male,Electronic accessories,13895.995606091748,1.0063043203785829,694.7935041129714,14590.794934467358,1/29/2019,11:26,Epay,13896.00632045833,4.758947546203872,694.7900663230804,6.691890555705825
199-75-8169,A,Lagos,Member,Male,Sports and travel,5691.592181268239,10.004493104159254,2845.792375065218,59761.7983226821,3/6/2019,12:27,Card,56916.021541053386,4.74649925569282,2845.8012097595906,8.58064593227695
152-68-2907,A,Lagos,Normal,Male,Food and beverages,18792.01138447439,2.986234915143822,2818.797241840774,59194.79999215874,2/15/2019,13:30,Card,56376.00876465061,4.745743993412062,2818.8041047149977,9.50463099886474
325-89-4209,A,Lagos,Member,Male,Food and beverages,31643.991239633688,1.0077371664850123,1582.2025678286705,33226.20811981481,2/5/2019,19:42,Epay,31644.006276672415,4.769843104443408,1582.218644562685,6.687758675228504
421-95-9805,A,Lagos,Normal,Female,Electronic accessories,10425.603314076821,1.0143388799268973,521.290443433167,10946.876556383508,2/7/2019,10:18,Card,10425.603555067859,4.756846210132815,521.2858013250953,6.187136964749239
829-34-3910,A,Lagos,Normal,Female,Health and beauty,25696.80433192663,9.994703815427393,12848.409555469809,269816.4094427295,3/29/2019,19:21,Cash,256968.00540140434,4.754355321821852,12848.389682024595,5.7015194100403015
125-45-2293,A,Lagos,Normal,Female,Fashion accessories,35675.98582313857,5.997996709181314,10702.79794127782,224758.7936152701,1/19/2019,13:11,Cash,214056.0013221066,4.753942615016225,10702.79005839034,4.204260676325257
307-04-2070,A,Lagos,Member,Female,Fashion accessories,11023.202910505306,1.0002631171877594,551.1715053172536,11574.370160749357,2/5/2019,14:14,Card,11023.195120010301,4.772600062276493,551.169482820595,4.10726966447657
482-17-1179,A,Lagos,Member,Male,Electronic accessories,4298.404987801288,2.9997562653899776,644.7860013037629,13539.937911908159,1/19/2019,12:47,Card,12895.203439459743,4.751757529493352,644.7645837691574,8.09782960743025
213-72-6612,A,Lagos,Normal,Male,Food and beverages,15569.991559738204,1.9897031699448364,1556.9894764277044,32696.99763286615,3/20/2019,15:56,Cash,31139.99019591015,4.7378195810824035,1557.0134679492496,6.205277732127084
788-21-5741,A,Lagos,Normal,Male,Fashion accessories,16336.819299303961,2.974259514158994,2450.5316549262175,51460.93261202837,2/17/2019,13:34,Card,49010.40269657664,4.756257792514281,2450.5413307559083,7.203294579883915
787-87-2010,A,Lagos,Member,Male,Health and beauty,19979.983363025185,4.005862511249948,3995.9961631326646,83916.0161605089,1/20/2019,15:48,Card,79919.99081659656,4.747645079646215,3995.9945325145254,6.602150611672503
189-17-4241,A,Lagos,Normal,Female,Fashion accessories,31561.20824036926,2.000717118710391,3156.1271324670724,66278.52124642179,3/10/2019,12:17,Card,63122.39467306138,4.772246233737134,3156.1322704879235,7.682488336718949
797-88-0493,A,Lagos,Normal,Female,Health and beauty,23137.20752554383,3.981366792181817,4627.432189001723,97176.24289910421,3/26/2019,13:54,Cash,92548.78919954153,4.7677487337564886,4627.44106666355,7.694310803187518
169-52-4504,A,Lagos,Normal,Female,Electronic accessories,5648.401445594212,2.9973983008182907,847.27429749709,17792.4487145584,3/14/2019,14:13,Card,16945.20256785007,4.759254813377393,847.2669595264409,5.805823824468707
127-47-6963,A,Lagos,Normal,Male,Health and beauty,18615.59212480872,4.001526952149994,3723.1246623667075,78185.51839040204,3/9/2019,13:53,Card,74462.39591527193,4.77291365951106,3723.105926774436,9.79332714157621
340-21-9136,A,Lagos,Member,Female,Sports and travel,14417.987639528374,4.002619790587963,2883.606817216496,60555.6091581831,1/25/2019,11:40,Cash,57672.00571191518,4.783158728222575,2883.6078754717255,9.706643146904296
569-76-2760,A,Lagos,Member,Female,Sports and travel,7923.604352043251,3.993802361861885,1584.7229452417648,33279.107308460436,1/29/2019,18:15,Card,31694.415602760128,4.75592723503723,1584.7173428346161,6.599193729414107
702-72-0487,A,Lagos,Normal,Female,Electronic accessories,16779.60354004866,1.9997414082347942,1677.9489904004151,35237.14466390289,2/26/2019,12:28,Card,33559.18859807474,4.739938468114181,1677.9676927456621,6.619519432458522
287-83-1405,A,Lagos,Normal,Male,Health and beauty,9154.806335534322,6.011033538012465,2746.4399567496775,57675.244811401295,2/12/2019,19:01,Epay,54928.80120811952,4.770471988516672,2746.433637530254,7.002940853025549
803-17-8013,A,Lagos,Member,Female,Home and lifestyle,31964.415093093707,8.002390485086673,12785.751043855935,268500.9598076351,2/17/2019,17:09,Cash,255715.2045719932,4.746978868422225,12785.748067209483,4.100925180398561
468-88-0009,A,Lagos,Member,Male,Home and lifestyle,23738.39930680667,3.9894481731710445,4747.670816462044,99701.27869430234,3/24/2019,10:29,Cash,94953.59725938873,4.761716380222177,4747.673456357086,5.994987865269437
380-60-5336,A,Lagos,Normal,Female,Electronic accessories,14493.581790404449,10.00704190863877,7246.798444013654,152182.78896680183,2/24/2019,18:06,Card,144936.01882299094,4.768540382893319,7246.790853974674,4.989669196325105
509-29-3912,A,Lagos,Member,Female,Sports and travel,13939.202417807463,8.998168140983527,6272.653654789582,131725.465696895,3/20/2019,12:24,Epay,125452.80588457365,4.7485950019267005,6272.641041548679,4.198692340688398
852-82-2749,A,Lagos,Normal,Male,Sports and travel,23252.4242207739,3.98225268425253,4650.466516276536,97660.07328557114,1/6/2019,13:35,Epay,93009.61158035925,4.7583457509118725,4650.476815494413,9.308610390966809
788-21-5741,A,Lagos,Normal,Male,Fashion accessories,16336.813237639562,2.991650832296077,2450.5180444914286,51460.930408188775,2/17/2019,13:34,Card,49010.40113790595,4.758501441612597,2450.520189700249,7.197562304706723
788-21-5741,A,Lagos,Normal,Male,Fashion accessories,16336.799926772423,2.9843879405962372,2450.517031137383,51460.9291210063,2/17/2019,13:34,Card,49010.38443070762,4.753783102236147,2450.514077739088,7.1915754260035705
803-17-8013,A,Lagos,Member,Female,Home and lifestyle,31964.39579336096,8.002590343118033,12785.760189431054,268500.96877269977,2/17/2019,17:09,Cash,255715.1816518681,4.760045650717319,12785.758262321764,4.096333712051334
674-15-9296,A,Lagos,Normal,Male,Sports and travel,13370.387101541879,5.013470197151443,3342.573270236776,70194.5968603624,1/8/2019,13:05,Epay,66851.99675299859,4.7644396713113535,3342.5938057322423,5.007838009395105
220-28-1851,A,Lagos,Normal,Male,Home and lifestyle,12502.789898977919,2.004727652537903,1250.2782598768651,26255.876584004265,3/1/2019,18:14,Epay,25005.60753080926,4.77762777588509,1250.2718145465271,9.696503799928571
550-84-8664,A,Lagos,Normal,Male,Sports and travel,30927.604540016946,5.0063174255926635,7731.91076895712,162369.88788329018,3/22/2019,14:33,Card,154637.9820780353,4.756286759604602,7731.901281063825,8.606281965527819
124-31-1458,A,Lagos,Member,Female,Electronic accessories,28652.41990554928,3.009225608837574,4297.852745246955,90255.07745992448,1/8/2019,14:30,Cash,85957.19487930997,4.791528229100375,4297.875605757485,6.609803084299864
382-03-4532,A,Lagos,Member,Female,Health and beauty,6598.789482051384,1.0144181512649177,329.9434703396344,6928.734145496135,2/2/2019,18:50,Cash,6598.788584987511,4.758062000096869,329.9421423231585,4.297183662862668
252-56-2699,A,Lagos,Normal,Male,Food and beverages,15548.391635845148,9.994415386372017,7774.202800047238,163258.218066916,2/7/2019,16:48,Epay,155483.98672909962,4.7673561636839725,7774.190700736284,8.198991493827446
287-83-1405,A,Lagos,Normal,Male,Health and beauty,9154.789604854242,5.991929043666684,2746.434087009465,57675.2316815612,2/12/2019,19:01,Epay,54928.818364642946,4.764921003126554,2746.4474554014623,6.985373128155762
745-74-0715,A,Lagos,Normal,Male,Electronic accessories,20890.81349749093,1.982256519872693,2089.0959015418644,43870.69100369218,3/10/2019,20:46,Epay,41781.611774945384,4.756984996864163,2089.057395965169,8.796757638169806
829-34-3910,A,Lagos,Normal,Female,Health and beauty,25696.79178390777,9.99342227572198,12848.410192454498,269816.40088500903,3/29/2019,19:21,Cash,256967.99022239493,4.756421715338936,12848.407592345586,5.707306825644893
719-89-8991,A,Lagos,Member,Female,Sports and travel,32907.599519626565,4.995951005351765,8226.892734793877,172764.9030262324,2/25/2019,16:03,Epay,164537.9975749784,4.777870397200381,8226.90565219203,7.088024775862382
152-68-2907,A,Lagos,Normal,Male,Food and beverages,18791.994375120106,3.0162935278585317,2818.7993337134885,59194.79292888331,2/15/2019,13:30,Card,56376.01030836467,4.772410205616507,2818.7887796108485,9.491221862613328
704-48-3927,A,Lagos,Member,Male,Electronic accessories,31921.203653191904,10.002376136774496,15960.581264320492,335172.5972942514,1/12/2019,14:50,Epay,319212.0047883333,4.761325606005978,15960.603712819062,7.323118581521066
287-21-9091,A,Lagos,Normal,Male,Home and lifestyle,26881.195442923112,9.009835604870394,12096.536578474383,254027.3408460203,1/22/2019,10:55,Epay,241930.79990220352,4.770105691564727,12096.53614390312,9.403313681307198
212-62-1842,A,Lagos,Normal,Male,Food and beverages,20973.616686586145,6.006225293367193,6292.093381227671,132133.67231522748,3/28/2019,16:44,Cash,125841.59418195237,4.760275943164106,6292.088410849597,9.899672573659135
510-09-5628,A,Lagos,Member,Female,Fashion accessories,7077.600832470725,10.013642490770696,3538.810613916114,74314.80055550722,3/15/2019,18:20,Card,70776.00080696701,4.751531136190345,3538.800548374838,7.220208621768482
410-67-1709,A,Lagos,Member,Female,Fashion accessories,22996.8018915445,7.987366053321437,9198.710476879103,193173.11577104212,1/20/2019,17:48,Epay,183974.3886475526,4.7553631263617495,9198.731780796194,9.913732401987458
144-51-6085,A,Lagos,Member,Male,Home and lifestyle,25466.382700473176,3.9773892066692382,5093.288983000528,106958.8976708676,1/5/2019,16:05,Card,101865.60145899172,4.764156361189057,5093.272093549076,4.408355263124169
166-19-2553,A,Lagos,Member,Male,Sports and travel,32061.61226190477,5.986962699081667,9618.488725177844,201988.0806707638,1/18/2019,17:26,Cash,192369.60254043216,4.7526759935198015,9618.484536382255,9.889197069099007
631-41-3108,A,Lagos,Normal,Male,Home and lifestyle,16678.82464758842,7.016730834097314,5837.586607520018,122589.19757322311,3/3/2019,13:23,Card,116751.59770873102,4.764603738603605,5837.580066012919,7.39751120333833
846-10-0341,A,Lagos,Normal,Female,Fashion accessories,15325.202393809315,6.987873185380623,5363.8292645588,112640.2259061898,1/6/2019,11:51,Cash,107276.4011319271,4.755736992072388,5363.828309187666,6.803090972142294
648-83-1321,A,Lagos,Member,Male,Home and lifestyle,22881.614993366933,9.995945199528773,11440.798622285778,240256.81242558314,1/16/2019,17:59,Cash,228816.01120970814,4.763652998441505,11440.797513030744,4.298076544834062
647-50-1224,A,Lagos,Normal,Female,Fashion accessories,10591.210069729257,9.975564485033619,5295.605031139572,111207.59614338969,1/12/2019,16:23,Epay,105912.00136003521,4.765681244680868,5295.609102404291,8.890481403469142
308-39-1707,A,Lagos,Normal,Female,Fashion accessories,4352.41349027761,0.9965632878356103,217.6258639754104,4570.022009649089,1/26/2019,18:19,Card,4352.4047303529405,4.778262863812357,217.6195644807084,8.21490520477583
610-46-4100,A,Lagos,Normal,Male,Health and beauty,10421.992391788363,7.014134628141337,3647.718908905701,76601.72727764238,3/3/2019,20:31,Card,72954.00691895581,4.778495181136745,3647.6864599682926,5.984144535016916
512-98-1403,A,Lagos,Member,Female,Electronic accessories,9532.795951628554,3.0045809598834,1429.9270248867297,30028.308698896013,3/21/2019,10:40,Epay,28598.38983340184,4.7640097577471465,1429.9141011046556,4.703197755144615
782-95-9291,A,Lagos,Member,Male,Food and beverages,33224.41711232268,4.991930398858429,8306.105791792643,174428.11457015702,2/20/2019,15:55,Card,166122.0063005063,4.765572979636225,8306.09955398373,9.004549654842481
129-29-8530,A,Lagos,Member,Male,Sports and travel,22543.20537506616,4.994717350504845,5635.816355999009,118351.80618994216,3/10/2019,19:15,Epay,112716.00431820568,4.758025880425595,5635.797150980513,7.00236394000227
406-46-7107,A,Lagos,Normal,Female,Home and lifestyle,34747.18605829434,5.999790966369864,10424.158602155232,218907.35675203113,1/11/2019,11:52,Cash,208483.19956100138,4.759610836576102,10424.170393685654,4.500359325086473
126-54-1082,A,Lagos,Member,Female,Home and lifestyle,7754.396881767941,9.009872875634805,3489.47492100023,73279.0829220115,1/7/2019,11:44,Card,69789.60114476262,4.760510025417789,3489.4730104556957,8.78450707691908
799-71-1548,A,Lagos,Member,Male,Electronic accessories,27979.20314067722,4.006550375654096,5595.8373996873825,117512.63769564082,1/7/2019,16:11,Card,111916.80208945983,4.765450633475443,5595.842481413913,8.80105019104002
667-23-5919,A,Lagos,Member,Female,Fashion accessories,34811.99930766529,4.985663438665296,8703.022072495138,182762.98652727477,1/14/2019,12:52,Epay,174059.99969408588,4.751573479886986,8703.005244581478,7.008549714570128
546-80-2899,A,Lagos,Member,Male,Home and lifestyle,13568.396899113053,1.9831754203623013,1356.8420412730152,28493.633592755777,2/20/2019,15:29,Epay,27136.78908749962,4.735161595704087,1356.8429763467232,9.50594851516246
548-48-3156,A,Lagos,Member,Female,Food and beverages,30002.40242383768,2.0002677241788622,3000.2288900221997,63005.03328426837,3/19/2019,13:37,Cash,60004.79586379899,4.731695575571214,3000.246801992923,7.589032532816739
531-56-4728,A,Lagos,Normal,Male,Home and lifestyle,28828.791534379652,2.9922867588253985,4324.333648527697,90810.69711397143,2/11/2019,15:29,Cash,86486.40620873941,4.764200758048441,4324.323000426234,5.404867945410907
411-77-0180,A,Lagos,Member,Male,Electronic accessories,25992.001583458394,7.006295427244876,9097.215889758254,191041.18464504383,3/26/2019,20:14,Epay,181944.0125078995,4.743951412634235,9097.203325705956,4.2959010226920356
877-22-3308,A,Lagos,Member,Male,Health and beauty,5713.209680632426,10.023756587560795,2856.586508347846,59988.61693155013,3/13/2019,16:40,Cash,57132.006767684834,4.748456125571947,2856.6031821736215,5.804054323733825
186-71-5196,A,Lagos,Member,Female,Food and beverages,28634.400318766446,2.000177200420749,2863.415722327634,60132.2436314242,3/27/2019,16:30,Epay,57268.80117111144,4.771213393643921,2863.4327243030443,6.1895176416765185
885-17-6250,A,Lagos,Normal,Female,Health and beauty,28706.396490577426,1.0161926999481266,1435.3142287074763,30141.69254675748,3/6/2019,10:36,Epay,28706.39068384981,4.772941145186393,1435.3291734617785,7.291723921695211
319-74-2561,A,Lagos,Member,Female,Electronic accessories,34070.40137030297,3.0151274938570385,5110.572165941118,107321.76616032324,2/21/2019,16:55,Cash,102211.20562851503,4.761599324489774,5110.545241966462,5.512675843742909
725-56-0833,A,Lagos,Normal,Female,Health and beauty,11635.20370570102,10.004806679957495,5817.597658790997,122169.59159328812,2/20/2019,16:49,Card,116351.99690565253,4.757745260375698,5817.585229234795,10.005390645297828
778-34-2523,A,Lagos,Member,Female,Electronic accessories,17503.19656063118,8.004538425962505,7001.284616880128,147026.8717402359,1/24/2019,10:57,Cash,140025.58987273392,4.777587257789257,7001.284673004114,5.006823981876532
562-12-5430,A,Lagos,Member,Female,Fashion accessories,31733.985397816814,3.012826145071301,4760.101795415531,99962.09721468862,1/18/2019,10:11,Epay,95202.01062664209,4.7749348027158804,4760.078143541397,7.919351268883861
702-72-0487,A,Lagos,Normal,Female,Electronic accessories,16779.589865553073,2.001674181512183,1677.9735307343415,35237.16036135138,2/26/2019,12:28,Card,33559.20570719129,4.754564465791056,1677.9515635512332,6.5886698462212365
575-67-1508,A,Lagos,Normal,Male,Electronic accessories,13895.973353004541,0.9984643443967439,694.7883849998371,14590.802860424663,1/29/2019,11:26,Epay,13895.998117855133,4.756930660365139,694.7887050298222,6.677793959785149
846-10-0341,A,Lagos,Normal,Female,Fashion accessories,15325.177380337149,6.998076989733605,5363.82510081398,112640.21600372231,1/6/2019,11:51,Cash,107276.38397468938,4.763370341091832,5363.8258077019,6.794362446335126
439-54-7422,A,Lagos,Normal,Female,Electronic accessories,18428.39273105893,3.9935751311407386,3685.6794417900196,77399.2660446679,3/18/2019,17:15,Card,73713.59080266285,4.759930716387386,3685.6795481378035,4.692742150755491
195-06-0432,A,Lagos,Member,Male,Home and lifestyle,29163.598887695145,2.995199878952755,4374.551191875725,91865.32797232729,1/13/2019,12:55,Card,87490.77494651332,4.747807662778633,4374.542076526439,9.29398822651443
325-77-6186,A,Lagos,Member,Female,Home and lifestyle,32633.981874097044,10.001025740162776,16316.997216101221,342657.01440176996,3/8/2019,10:53,Epay,326340.0148191008,4.762794347082087,16317.0133915028,7.298370253495986
638-60-7125,A,Lagos,Normal,Female,Electronic accessories,35841.59892733524,7.9891984442798245,14336.638746509325,301069.4261205678,2/14/2019,17:03,Card,286732.81172244187,4.761922200880629,14336.643695214174,5.20625880089573
725-56-0833,A,Lagos,Normal,Female,Health and beauty,11635.17917618971,10.010272205475252,5817.597411183791,122169.59899685261,2/20/2019,16:49,Card,116351.9915099176,4.7532729036121815,5817.600426932632,10.011506940229792
609-81-8548,A,Lagos,Member,Female,Home and lifestyle,13478.378811403572,6.005913913998845,4043.524110908917,84913.9358194275,2/6/2019,13:55,Card,80870.39187669435,4.757243933980624,4043.5084025857714,5.917389153561204
648-83-1321,A,Lagos,Member,Male,Home and lifestyle,22881.58680342924,10.014577976020368,11440.798871027086,240256.78675361266,1/16/2019,17:59,Cash,228816.01300240826,4.750750794100063,11440.791885025594,4.303345670521671
462-67-9126,A,Lagos,Normal,Male,Home and lifestyle,26359.206878920966,6.002684592021744,7907.7683412564775,166062.9780568375,1/21/2019,17:44,Cash,158155.2083001282,4.748948992178397,7907.75090866488,7.197478940814347
595-94-9924,A,Lagos,Member,Female,Health and beauty,9982.815878559628,5.011429702630192,2495.7053947367485,52409.6896810045,3/26/2019,20:21,Card,49914.006724722945,4.751075862550172,2495.6870675853893,4.20593023710979
569-76-2760,A,Lagos,Member,Female,Sports and travel,7923.606391456427,4.004489460843193,1584.7136620331719,33279.1243794975,1/29/2019,18:15,Card,31694.388490928228,4.759407376281711,1584.730578275552,6.604510252802717
220-68-6701,A,Lagos,Normal,Female,Home and lifestyle,27889.188412800522,4.0043591374554435,5577.858150425795,117134.62465739991,3/17/2019,16:36,Cash,111556.79997982943,4.767434420902752,5577.841342237528,4.219880157052411
668-90-8900,A,Lagos,Normal,Female,Home and lifestyle,33728.39472627998,6.995973006881188,11804.92653896277,247903.749140349,3/10/2019,18:44,Card,236098.80542048218,4.746639640234616,11804.916424293739,4.507559094775445
252-56-2699,A,Lagos,Normal,Male,Food and beverages,15548.397982401359,10.012089529656437,7774.208770592119,163258.20602674288,2/7/2019,16:48,Epay,155484.00933007468,4.761394038615677,7774.198783475978,8.21149114523032
850-41-9669,A,Lagos,Normal,Female,Electronic accessories,27021.599560581166,8.995612981142381,12159.722435800762,255354.1262925243,3/19/2019,13:25,Epay,243194.40382061206,4.756278297717196,12159.721265740603,6.198611021826108
421-95-9805,A,Lagos,Normal,Female,Electronic accessories,10425.60397043129,1.0099600359489032,521.2690603836725,10946.890354890678,2/7/2019,10:18,Card,10425.599198979658,4.7681087017119905,521.2699175580888,6.193768328695218
482-17-1179,A,Lagos,Member,Male,Electronic accessories,4298.420478366357,2.9935171711355175,644.7387866291622,13539.95101164305,1/19/2019,12:47,Card,12895.200001422483,4.758578815729748,644.7655424081946,8.106788522606006
873-14-6353,A,Lagos,Member,Male,Food and beverages,8935.210875025412,6.98176015680204,3127.319326445244,65673.7243410334,2/16/2019,10:33,Card,62546.3937264865,4.754240424442859,3127.317816789924,7.102486087336836
169-52-4504,A,Lagos,Normal,Female,Electronic accessories,5648.421465600556,3.005405477537526,847.251212301061,17792.449339570478,3/14/2019,14:13,Card,16945.21338278311,4.767511002250165,847.2550367546045,5.807226382598214
585-86-8361,A,Lagos,Normal,Female,Food and beverages,9820.788412342956,4.990838359988373,2455.202406344613,51559.19647485328,2/3/2019,10:31,Card,49104.00113616879,4.7638983832463415,2455.205509198026,8.606595090475134
239-48-4278,A,Lagos,Member,Male,Food and beverages,3646.790886742383,7.0016462083157665,1276.3821021992176,26803.97218261754,3/10/2019,19:35,Epay,25527.612190746215,4.752543495805673,1276.385020098621,8.28540238873406
138-17-5109,A,Lagos,Member,Female,Home and lifestyle,32115.612230683375,8.999782841606406,14452.019561689063,303492.4116406151,1/15/2019,15:42,Card,289040.39150354924,4.75718728141196,14452.007824748216,6.493917341593699
345-08-4992,A,Lagos,Normal,Male,Home and lifestyle,12236.397966401619,5.996737683517282,3670.935336242236,77089.32070427787,3/8/2019,15:37,Card,73418.39284441195,4.763783977400194,3670.9126184987213,7.6973849830729595
156-95-3964,A,Lagos,Normal,Female,Food and beverages,19940.403237593167,4.006610704530716,3988.0798012042023,83749.69541909221,3/25/2019,15:19,Epay,79761.59624138447,4.743000101695045,3988.0799537418206,8.005491323357212
595-94-9924,A,Lagos,Member,Female,Health and beauty,9982.811144666513,4.9853644365346765,2495.701127912644,52409.69551502397,3/26/2019,20:21,Card,49914.00771161547,4.769835383397537,2495.6958451236815,4.192763983570767
873-14-6353,A,Lagos,Member,Male,Food and beverages,8935.195292535584,6.997829580096941,3127.319795843254,65673.720945855,2/16/2019,10:33,Card,62546.38858266673,4.754179225166633,3127.3239682234553,7.1054908072655625
384-59-6655,A,Lagos,Member,Female,Food and beverages,35517.61550612056,9.012769107417592,15982.918567259192,335641.3104405232,2/19/2019,15:07,Cash,319658.4072667233,4.760353388411302,15982.915710660332,8.38397305782721
347-56-2442,A,Lagos,Normal,Male,Home and lifestyle,23695.206217527142,1.0132128927398458,1184.75876580905,24879.965422685098,2/22/2019,15:33,Cash,23695.22882399534,4.7479872779901635,1184.761146645857,4.098846399283296
421-95-9805,A,Lagos,Normal,Female,Electronic accessories,10425.594775759026,0.9923978748954726,521.2816746155327,10946.874333380387,2/7/2019,10:18,Card,10425.589978500042,4.7561620571563115,521.2923597785242,6.181191273520863
134-75-2619,A,Lagos,Member,Male,Electronic accessories,6955.210796640441,6.995255761364823,2434.3279078966184,51120.70579540851,3/25/2019,18:51,Cash,48686.393727713774,4.75710697919131,2434.3230071389194,6.892880720757728
618-34-8551,A,Lagos,Normal,Female,Sports and travel,33544.79596085242,2.0054218953727623,3354.4958664683973,70444.07297180558,1/16/2019,18:41,Card,67089.59374272294,4.759573818244281,3354.467042280112,8.498092192784917
630-74-5166,A,Lagos,Normal,Male,Sports and travel,22366.80286187043,5.983271970874278,6710.04333913829,140910.8345462067,3/22/2019,20:19,Cash,134200.80460779127,4.737497193792262,6710.043152002417,7.388367825341115
726-29-6793,A,Lagos,Member,Male,Electronic accessories,8704.80965843981,7.985652690538925,3481.9192836054526,73120.3125244402,1/28/2019,20:54,Epay,69638.3972308543,4.757932646846227,3481.914257656395,9.792050483695803
530-90-9855,A,Lagos,Member,Male,Home and lifestyle,17132.39034624249,7.992487474364847,6852.967542070651,143912.15899189253,1/1/2019,14:47,Cash,137059.2013678226,4.763632371593104,6852.9624864967955,5.693834280258801
849-09-3807,A,Lagos,Member,Female,Fashion accessories,31802.389501341808,7.00296733604328,11130.838739885761,233747.61979372354,2/18/2019,13:28,Cash,222616.79647806674,4.75041898871266,11130.829330393635,6.597412571817473
